location,event,date,artist,genre
Cully,LAVAUX CLASSIQUE,2009-06-18,ORCHESTRE DE CHAMBRE DE LAUSANNE (OCL),
Geneve,VILLAGE TROPICAL,2009-06-18,RUMBA STEREO,
