location,event,date,artist
Bern,GURTEN FESTIVAL BERN,2006-07-13,DAVID GRAY
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-13,SEAN PAUL
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-13,DANI SICILIANO
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-13,SOLOMON BURKE
