location,event,date,artist,genre
Thun,AM SCHLUSS,2012-07-26,PHENOMDEN,
Lucerne,BLUE BALLS,2012-07-26,KEB'MO,
Lucerne,BLUE BALLS,2012-07-26,EVERLAST,
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2012-07-26,BATTISTA AQUAVIVA,
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2012-07-26,MALCOLM BRAFF,
Geneve,FETES DE GENEVE,2012-07-26,PEP'S,
Geneve,MUSIQUES EN ETE,2012-07-26,TEDI PAPAVRAMI,
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2012-07-26,NADEGE ROCHAT,
