location,event,date,artist,genre
Geneve,TAMBOUR BATTANT FESTIVAL,2008-11-29,DOBET GNAHORE,
Geneve,TAMBOUR BATTANT FESTIVAL,2008-11-29,AMAZONES DE GUINEE,
