location,event,date,artist
Morgins,C'EST L'HIVER ! MORGINS FESTIVAL,2015-02-28,PAUL THOMSON (FRANZ FERDINAND)
Martigny,ECHOOOES FESTIVAL,2015-02-28,DJ OTHELLO
