location,event,date,artist,genre
Lausanne,ELECTROSANNE,2010-08-26,EROL ALKAN,
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2010-08-26,ADINA AARON,
Geneve,MUSIQUES EN ETE,2010-08-26,HELEN KEARNS,
