location,event,date,artist,genre
Evian Les Bains,JAZZCONTREBAND,2013-10-19,JOSHUA REDMAN,
Collonge Bellerive,JAZZCONTREBAND,2013-10-19,IBEYI,
Geneve,JAZZCONTREBAND,2013-10-19,JAKOB BRO,
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2013-10-19,ENDON,
