location,event,date,artist
Lausanne,JAZZ ONZE +,2016-11-03,JOSQUIN ROSSET
Lausanne,JAZZ ONZE +,2016-11-03,DAVID SANBORN
Lausanne,JAZZ ONZE +,2016-11-03,MARCUS STRICKLAND
Lausanne,JAZZ ONZE +,2016-11-03,TERRACE MARTIN
