location,event,date,artist
Motiers,HORS TRIBU,2007-08-04,KAZAK
Porrentruy,ROCK AIR PORRENTRUY,2007-08-04,NORD
Geneve,VILLAGE TROPICAL,2007-08-04,RODRY GO
