location,event,date,artist,genre
Lausanne,ESPLANADE,2006-06-09,WATER LILLY,
Pully,PULLY A L'HEURE DU QUEBEC,2006-06-09,AMELIE VEILLE,
Lutry,PULLY A L'HEURE DU QUEBEC,2006-06-09,GAELE,
Pully,PULLY A L'HEURE DU QUEBEC,2006-06-09,MARIO BRASSARD,
