location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-08-01,MAYRA ANDRADE
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-08-01,BIGRE !
Geneve,FETES DE GENEVE,2014-08-01,PONY DEL SOL
Geneve,MA GASH FESTIVAL,2014-08-01,DJ KLASH
