location,event,date,artist
Thun,AM SCHLUSS,2013-07-31,CHICA TORPEDO
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2013-07-31,JACQUES SCHWARZ BART
Geneve,FETES DE GENEVE,2013-07-31,THE VAN BAND
Geneve,MUSIQUES EN ETE,2013-07-31,MAGMA
