location,event,date,artist,genre
Zurich,LIVE AT SUNSET,2010-07-22,FOREIGNER,
Nyon,PALEO FESTIVAL,2010-07-22,CROSBY STILLS & NASH,
Alterswil,STONE HILL,2010-07-22,JOHN PARISH,
