location,event,date,artist
Geneve,FESTIVAL COULEUR CAFE GENEVE,2015-11-27,VIEUX FARKA TOURE
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2015-11-27,NATHAN FAKE
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2015-11-27,PANTHA DU PRINCE
