location,event,date,artist
Chene Bougeries,BIMBADABOUM FESTIVAL,2013-08-17,SONIA GRIMM
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2013-08-17,OMAR PERRY
Hermance,JAZZ SUR LA PLAGE,2013-08-17,TRI BAL REUNION
Hermance,JAZZ SUR LA PLAGE,2013-08-17,BOPSTER
Hermance,JAZZ SUR LA PLAGE,2013-08-17,HOLUNDERBLUETEN
Hermance,JAZZ SUR LA PLAGE,2013-08-17,LES MANCHOTS
Gampel,OPEN AIR DE GAMPEL,2013-08-17,HEIDI HAPPY
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2013-08-17,PHILIPPE BERAN
Le Locle,ROCK ALTITUDE,2013-08-17,THE ANIMEN
