location,event,date,artist
Geneve,FESTIVAL DE LA BATIE,2012-09-02,RADIO MENTALE
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2012-09-02,VLAD MAISTOROVICI
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2012-09-02,NATALIE  DESSAY
Montreux,SEPTEMBRE MUSICAL,2012-09-02,THE LONDON PHILHARMONIC ORCHESTRA
