location,event,date,artist,genre
Le Noirmont,CHANT DU GROS,2016-09-09,KEZIAH JONES,
Geneve,FESTIVAL DE LA BATIE,2016-09-09,CAROLINE BERGVALL,
Geneve,FESTIVAL DE LA BATIE,2016-09-09,MARIE CAROLINE HOMINAL,
Geneve,FESTIVAL DE LA BATIE,2016-09-09,BERTRAND BOSSARD,
Le Lignon,FESTIVAL DE LA BATIE,2016-09-09,LAURENCE YADI,
Lausanne,FESTIVAL DE LA BATIE,2016-09-09,PEACHES,
Geneve,FESTIVAL DE LA BATIE,2016-09-09,DIMITRI DE PERROT,
Geneve,FESTIVAL DE LA BATIE,2016-09-09,MAMIKO MOTTO,
Carouge,MURS DU SON A CAROUGE,2016-09-09,FOXTROTT,
