location,event,date,artist
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2013-09-01,JOHANNES MOLLER
Vevey,SEPTEMBRE MUSICAL,2013-09-01,DANIIL TRIFONOV
Sierre,SIERRE BLUES FESTIVAL,2013-09-01,SHARRIE WILLIAMS
