location,event,date,artist,genre
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2010-08-21,BRIGITTE HOOL,
Gampel,OPEN AIR DE GAMPEL,2010-08-21,REDWOOD,
Pully,PULLY FOR NOISE,2010-08-21,EIGHTIES B-LINE MATCHBOX DISASTER,
