location,event,date,artist,genre
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2014-10-08,MIEKO MIYAZAKI,
Annemasse,JAZZCONTREBAND,2014-10-08,ALPS NEW JAZZ,
Yverdon Les Bains,JAZZCONTREBAND,2014-10-08,FABIEN SEVILLA,
Lausanne,JAZZCONTREBAND,2014-10-08,ADRIANO BASSANINI,
Annecy,JAZZCONTREBAND,2014-10-08,EVARISTO PEREZ,
