location,event,date,artist
Lausanne,IMPETUS FESTIVAL SUISSE,2012-04-26,A PLACE TO BURY STRANGERS
Bale (Basel),JAZZFESTIVAL BASEL,2012-04-26,ROBERTO GATTO
