location,event,date,artist,genre
Lausanne,JAZZ ONZE +,2010-11-06,ORCHESTRE TOUT PUISSANT MARCEL DUCHAMP (OTPMD),
Lyon,TRANSVOISINES,2010-11-06,N'RELAX,
