location,event,date,artist
Geneve,FESTIVAL DE LA BATIE,2016-09-13,CAROLINE BERGVALL
Onex,FESTIVAL DE LA BATIE,2016-09-13,MIOSSEC
Divonne Les Bains,FESTIVAL DE LA BATIE,2016-09-13,SALIA SANOU
Les Acacias,FESTIVAL DE LA BATIE,2016-09-13,FRANCOIS CHAIGNAUD
