location,event,date,artist
Marcellaz,JAZZCONTREBAND,2016-10-13,PATXI VALVERDE
Onex,JAZZCONTREBAND,2016-10-13,GREGOIRE MARET
Seynod,JAZZCONTREBAND,2016-10-13,ANDRE MANOUKIAN
Nyon,JAZZCONTREBAND,2016-10-13,HOMMAGE A CLAUDE NOUGARO (Brigitte Ravenel)
Le Lignon,VERNIER SUR ROCK,2016-10-13,SAMAEL
