location,event,date,artist,genre
Geneve,L'AMR AUX CROPETTES,2015-06-25,STEPHANE METRAUX,
Cully,LAVAUX CLASSIQUE,2015-06-25,HENRI DEMARQUETTE,
Cully,LAVAUX CLASSIQUE,2015-06-25,SOLENNE PAIDASSI,
Saint Gallen,OPEN AIR DE SAINT GALLEN,2015-06-25,FRANK TURNER,
