location,event,date,artist,genre
Bale (Basel),JAZZFESTIVAL BASEL,2008-04-23,LUCAS NIGGLI,
Bale (Basel),JAZZFESTIVAL BASEL,2008-04-23,NOEMI CAMPISI,
