location,event,date,artist,genre
Geneve,FETES DE GENEVE,2015-08-05,PETER PIEK,
Geneve,MUSIQUES EN ETE,2015-08-05,PUNCH BROTHERS,
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-08-05,MACAO,
