location,event,date,artist,genre
Vevey,HEARTLAND,2010-11-12,HIDDEN CAMERAS,
Lausanne,METROPOP FESTIVAL,2010-11-12,BACK INNA DAYS SOUND,
Lausanne,METROPOP FESTIVAL,2010-11-12,THE SKATALITES,
Annecy,TRANSVOISINES,2010-11-12,MARK KELLY,
Bourg En Bresse,TRANSVOISINES,2010-11-12,SARRO,
