location,event,date,artist,genre
Pully,FESTIVAL'ENTRE2,2009-06-12,LORAINE FELIX,
Interlaken,GREENFIELD,2009-06-12,NIGHTWISH,
Sierre,SISMICS FESTIVAL,2009-06-12,LA SCANA DEL DOMINGO,
Sierre,SISMICS FESTIVAL,2009-06-12,QUICKSHARPE,
Sierre,SISMICS FESTIVAL,2009-06-12,ZENKIS,
Sierre,SISMICS FESTIVAL,2009-06-12,THE MONDRIANS,
Sierre,SISMICS FESTIVAL,2009-06-12,NAJAVIBES,
Sierre,SISMICS FESTIVAL,2009-06-12,PONI HOAX,
Geneve,VILLAGE TROPICAL,2009-06-12,RUMBA STEREO,
