location,event,date,artist
Lausanne,BALELEC,2012-05-11,INNA DE YARD
Meyrin,BOTOX,2012-05-11,ASTEROID BEACH
Geneve,MAPPING FESTIVAL,2012-05-11,DJ FLUSH
Vernier,VERNIER SUR ROCK,2012-05-11,THE ASTEROIDS GALAXY TOUR
