location,event,date,artist
Duedingen,BAD BONN KILBI,2016-06-03,FLOATING POINTS
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-03,INGRID ST-PIERRE
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-03,LES COWBOYS FRINGANTS
