location,event,date,artist,genre
Geneve,MUSIQUES EN ETE,2015-07-21,BEATRICE RANA,
Nyon,PALEO FESTIVAL,2015-07-21,KINGS OF LEON,
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-07-21,TERROR,
