location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2010-09-04,JIMI TENOR,
Geneve,FESTIVAL DE LA BATIE,2010-09-04,DJ BEN LARSEN,
Carouge,FESTIVAL DE LA BATIE,2010-09-04,IMAZ'ELIA,
Vevey,SEPTEMBRE MUSICAL,2010-09-04,SACHA ROZHDESTVENSKY,
