location,event,date,artist
Sion,GUINNESS IRISH FESTIVAL,2006-08-04,KASLANE
Porrentruy,ROCK AIR PORRENTRUY,2006-08-04,ANGE
Geneve,VILLAGE TROPICAL,2006-08-04,SOLO DOS
