location,event,date,artist,genre
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-09,ROBERT CHARLEBOIS,
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-09,ANTHONY KAVANAGH,
