location,event,date,artist,genre
Geneve,JAZZCONTREBAND,2016-10-19,GREGOR VIDIC,
Saint Genis Pouilly,JAZZCONTREBAND,2016-10-19,BELLE EPOQUE (EMILE PARISIEN / VINCENT PEIRANI),
