location,event,date,artist,genre
Lucerne,BLUE BALLS,2009-07-22,TELAPHONES,
Lucerne,BLUE BALLS,2009-07-22,LUCINDA WILLIAMS,
Lucerne,BLUE BALLS,2009-07-22,HURLEY AND THE BLUE DOTS,
Geneve,MUSIQUES EN ETE,2009-07-22,URBAN SWING,
Nyon,PALEO FESTIVAL,2009-07-22,THE PRODIGY,
