location,event,date,artist
Evian Les Bains,JAZZCONTREBAND,2014-10-17,ANTOINE BROUZE
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2014-10-17,WINTER FAMILY
