	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	12529	 Labyrinth Club	Pfingstweidstrasse 70; 8005, Zürich	107469	Streetparade 2009	 08 August 2009 	['Mental X', 'Tim Davidson', '+ Support', 'Soulfinder']
1	12529	 Labyrinth Club	Pfingstweidstrasse 70; 8005, Zürich	63216	Welcome Back	 27 September 2008 	['DJ Tomic (DE)', ' Mental X', ' Peter Lavelle']
