location,event,date,artists
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-08,"['DEJA VU JAZZ BAND' 'NEIL COWLEY' 'RODRIGO Y GABRIELA' 'NEIL COWLEY'
 'MGMT' 'JULIAN SARTORIUS' 'THE ANGRY CATS' 'ASKERY' 'DANIEL AVERY']"
