location,event,date,artist,coordinates
Annemasse,JAZZCONTREBAND,2015-10-10,BENOIT PARADIS,"(46.19325300000001, 6.234158)"
Collonge Bellerive,JAZZCONTREBAND,2015-10-10,ORIOXY,"(46.2514024, 6.2022904)"
Cully,JAZZCONTREBAND,2015-10-10,GAUTHIER TOUX,"(46.4895985, 6.7290888)"
Sion,JAZZCONTREBAND,2015-10-10,OLIVIA PEDROLI,"(46.2331221, 7.360625999999999)"
Geneve,JAZZCONTREBAND,2015-10-10,MONK'S CASINO,"(46.2043907, 6.1431577)"
Gstaad,MDRNTY,2015-10-10,BAREM,"(46.4717588, 7.2865728)"
Gstaad,MDRNTY,2015-10-10,ALEJANDRO MOSSO,"(46.4717588, 7.2865728)"
Le Lignon,VERNIER SUR ROCK,2015-10-10,NO ONE IS INNOCENT,"(46.203703, 6.0961889)"
