location,event,date,artist,coordinates
Zurich,LIVE AT SUNSET,2010-07-20,NINA HAGEN,"(47.3768866, 8.541694)"
Geneve,MUSIQUES EN ETE,2010-07-20,OPERA DE CHAMBRE DE GENEVE,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2010-07-20,NTM,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2010-07-20,ANGELIKA KIRCHSCHLAGER,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-20,YUJA WANG,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-20,LISA BATIASHVILI,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-20,ELISABETH LEONSKAJA,"(46.0960814, 7.2285512)"
