location,event,date,artist,coordinates
Le Noirmont,CHANT DU GROS,2009-09-10,AMADOU ET MARIAM,"(47.2256223, 6.9572116)"
Geneve,FESTIVAL DE LA BATIE,2009-09-10,SEBASTIEN SCHULLER,"(46.2043907, 6.1431577)"
