location,event,date,artist,coordinates
Lausanne,FESTIVAL BACH DE LAUSANNE,2015-11-21,COLLEGIUM MUSICUM DE LAUSANNE,"(46.5196535, 6.6322734)"
Bern,FESTIVAL SAINT GHETTO,2015-11-21,BIANCA CASADY,"(46.9479739, 7.4474468)"
