location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2015-08-13,QUATUOR TERPSYCORDES,"(46.2043907, 6.1431577)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-08-13,OLIVIER MAGAROTTO,"(46.1049798, 7.075533399999999)"
Le Locle,ROCK ALTITUDE,2015-08-13,CHARLIE WINSTON,"(47.0577195, 6.7487354)"
Avenches,ROCK OZ ARENES,2015-08-13,THE OFFSPRING,"(46.8806009, 7.0427075)"
