location,event,date,artist,coordinates
Bale (Basel),BLUES FESTIVAL BASEL (BALE),2012-03-29,MARCIA BALL,"(47.5595986, 7.5885761)"
Lausanne,ZATELLIG,2012-03-29,THE FAT BASTARD GANG BAND,"(46.5196535, 6.6322734)"
