location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2012-08-07,BASTIEN REMY,"(46.2043907, 6.1431577)"
Geneve,MUSIQUES EN ETE,2012-08-07,QUATUOR MODIGLIANI,"(46.2043907, 6.1431577)"
