location,event,date,artist,coordinates
Winterthur,AFRO - PFINGSTEN,2014-06-05,EARTH WIND & FIRE EXPERIENCE FEATURING AL MCKAY,"(47.4988196, 8.723688899999999)"
La Chaux du Milieu,CORBAK,2014-06-05,JEANNE CHERHAL,"(47.0131911, 6.703647699999999)"
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-05,SUROIT,"(46.5092681, 6.6654949)"
