location,event,date,artist,coordinates
Emosson,COSMOJAZZ FESTIVAL,2016-07-24,JEREMY HABABOU,"(46.0831928, 6.9141892)"
Nyon,PALEO FESTIVAL,2016-07-24,MICHEL POLNAREFF,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2016-07-24,DANIIL TRIFONOV,"(46.0960814, 7.2285512)"
