location,event,date,artist,coordinates
Lausanne,FESTIVAL BACH DE LAUSANNE,2011-11-05,PAUL MC CREESH,"(46.5196535, 6.6322734)"
Lausanne,JAZZ ONZE +,2011-11-05,MICHAEL JAEGER,"(46.5196535, 6.6322734)"
Monthey,TRANSVOISINES,2011-11-05,TRANSGUNNER,"(46.2521873, 6.9469598)"
Fontaine,TRANSVOISINES,2011-11-05,PEAU,"(-11.6653222, 27.4847982)"
