location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2008-07-21,K D LANG,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2008-07-21,JETHRO TULL,"(47.05016819999999, 8.3093072)"
Geneve,MUSIQUES EN ETE,2008-07-21,RAUL DE SOUZA,"(46.2043907, 6.1431577)"
