location,event,date,artist,coordinates
Interlaken,GREENFIELD,2013-06-15,BULLET FOR MY VALENTINE,"(46.6863481, 7.863204899999999)"
Murten,STARS OF SOUNDS,2013-06-15,BASTIAN BAKER,"(46.92922110000001, 7.120184)"
