location,event,date,artist,coordinates
Zurich,CHANSONS EN STOK,2007-09-13,CLOE DU TREFLE,"(47.3768866, 8.541694)"
Le Noirmont,CHANT DU GROS,2007-09-13,DUB INC,"(47.2256223, 6.9572116)"
Geneve,FESTIVAL DE LA BATIE,2007-09-13,KALABRESE AND THE RUMPELORCHESTRA,"(46.2043907, 6.1431577)"
