location,event,date,artist,coordinates
Interlaken,GREENFIELD,2012-06-16,TURBOWOLF,"(46.6863481, 7.863204899999999)"
Delle,PORRENTRUY-DELLE JAZZ FESTIVAL,2012-06-16,CHERRY SWING,"(47.50752, 6.997808)"
