location,event,date,artist,coordinates
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2009-05-09,MARCELO DE LA PUEBLA,"(46.5196535, 6.6322734)"
Vernier,VERNIER SUR ROCK,2009-05-09,LAS AVES (ex THE DODOZ),"(46.2122638, 6.1052686)"
