location,event,date,artist,coordinates
Bale (Basel),JAZZFESTIVAL BASEL,2011-05-12,TILL BRONNER,"(47.5595986, 7.5885761)"
Vernier,VERNIER SUR ROCK,2011-05-12,THE BABYTRACKS,"(46.2122638, 6.1052686)"
