location,event,date,artist,coordinates
Lucelle,LUCELLE SONORE,2011-07-08,PEP'S,"(47.421278, 7.246146)"
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-08,ZIGGY MARLEY,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-08,DONAVON FRANKENREITER,"(46.4312213, 6.9106799)"
Locarno,MOON AND STARS,2011-07-08,BLIGG,"(46.16699879999999, 8.7942643)"
Geneve,MUSIQUES EN ETE,2011-07-08,IMPERIAL TIGER ORCHESTRA,"(46.2043907, 6.1431577)"
