location,event,date,artist,coordinates
Thun,AM SCHLUSS,2011-07-23,MICHAEL VON DER HEIDE,"(46.7579868, 7.6279881)"
Lucerne,BLUE BALLS,2011-07-23,COCOON,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2011-07-23,RAPHAEL SAADIQ,"(47.05016819999999, 8.3093072)"
Zurich,LIVE AT SUNSET,2011-07-23,GIANNA NANNINI,"(47.3768866, 8.541694)"
Nyon,PALEO FESTIVAL,2011-07-23,ROBERT PLANT & THE BAND OF JOY,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2011-07-23,MARTIN HELMCHEN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2011-07-23,VALERIY SOKOLOV,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2011-07-23,EVGENY KISSIN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2011-07-23,DAME KIRI TE KANAWA,"(46.0960814, 7.2285512)"
