location,event,date,artist,coordinates
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2009-07-31,ANAIS,"(46.8496401, 6.845060800000001)"
Geneve,MUSIQUES EN ETE,2009-07-31,GETACHEW MEKURIA,"(46.2043907, 6.1431577)"
Verbier,VERBIER FESTIVAL,2009-07-31,RENAUD CAPUCON,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-31,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-31,QUATUOR EBENE,"(46.0960814, 7.2285512)"
