location,event,date,artist,coordinates
Carouge,JAZZCONTREBAND,2011-10-08,TOBIAS KIRMAYER,"(46.1829674, 6.1378539)"
Thonon Les Bains,JAZZCONTREBAND,2011-10-08,AVISHAI COHEN (contrebasse),"(46.373565, 6.477634999999999)"
Nyon,JAZZCONTREBAND,2011-10-08,OMAR HAKIM,"(46.3832683, 6.2347852)"
