location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2010-07-25,JAMES MORRISON,"(47.05016819999999, 8.3093072)"
Zurich,LIVE AT SUNSET,2010-07-25,MARIA MENA,"(47.3768866, 8.541694)"
Nyon,PALEO FESTIVAL,2010-07-25,INDOCHINE,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2010-07-25,ILYA GRINGOLTS,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-25,KIRILL TROUSSOV,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-25,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-25,NIKOLAI LUGANSKY,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-25,ELISABETH LEONSKAJA,"(46.0960814, 7.2285512)"
