location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-05,GEORGE BENSON,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-05,JAMES BLAKE,"(46.4312213, 6.9106799)"
