location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2014-07-28,TOBY MAY,"(46.2043907, 6.1431577)"
Verbier,VERBIER FESTIVAL,2014-07-28,PRETTY YENDE,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2014-07-28,EVGENY KISSIN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2014-07-28,RUDOLPH BUCHBINDER,"(46.0960814, 7.2285512)"
