location,event,date,artist,coordinates
Geneve,TAMBOUR BATTANT FESTIVAL,2008-11-29,DOBET GNAHORE,"(46.2043907, 6.1431577)"
Geneve,TAMBOUR BATTANT FESTIVAL,2008-11-29,AMAZONES DE GUINEE,"(46.2043907, 6.1431577)"
